ID,Position,Scouting Report Sentence(s),Race
146,SAF," Below-average short-area twitch to shade route breaks,  Takes time to mash the gas after opening to run,  Could have trouble with pass-catching tight ends who can get vertical,  Occasional confusion against route combinations and bunch sets,  Lacks athletic talent or speed to play over the top",NW
146,SAF," Ineffective hand placement taking on the block,  Needs to learn to slip blocks to avoid taking rides,  Heavy feet driving into depth from short zone,  Occasional confusion against route combinations and bunch sets,  Core special teams talent",NW
147,TE,"Three-year starter with adequate size,  Highly decorated as in-line and slot option,  Appeared to play with an elevated level of confidence,  Improved route work and quickness out of breaks in 2020,  Takes tight angles on out-breaking routes",NW
147,TE," Stems and creates openings for quarterback on short slant,  Scrambles open on off-schedule pass plays,  Absorbs heavy strikes and continues on after the catch,  Adequate acceleration after the catch,  Can be a punishing runner with the ball in his hands",NW
147,TE," Drops head into contact and blocks with erratic technique,  Block sustain will require much more work,  Gradual route bends between hashes give positioning away,  Balance is volatile in pattern work,  Tight hips restrict intermediate opportunities",NW
147,TE," Needs more aggression at the top of the route,  Excessive body-catching and bobbles,  Not a very reliable option when catch is contested,  Takes tight angles on out-breaking routes,  Balance is volatile in pattern work",NW
148,DT,"Elite length with over 35-inch arms,  Athletic build for an interior lineman,  Heavy hands taking on blocks,  Shows some stack-and-shed talent at the point of attack,  Length gives him a shot to find quick wins at point of attack with more work",NW
148,DT," Might be able to set strong edges as an odd-front end, "" Hands and feet work together in lateral slides across blockers face"",  Average first step into neutral zone,  Engages with blocks and loses sight of the football,  Heavy feet lack play range and closing burst",NW
148,DT," Needs earlier attack with his hands,  Below-average strength as pure interior player,  Slow-twitch tackling mechanism,  Head-first rusher with no true go-to moves,  Sluggish movements in twist game",NW
149,K,"Connected on 85 percent of his career field goals,  Made 94, 5 percent from inside 40 yards during career,  Kicks with short, controlled follow through,  Uses drive kick when he needs extra on it",W
149,K," Consistent trajectory and end-over-end balls,  Adequate hang-time on kickoffs,  Smaller than average build,  Saw field goal percentage drop to 77 percent in 2020,  Missed on his last three field goal tries of 50 yards or more",W
149,K," Kicked off out of bounds twice in 2020,  Smaller than average build,  Made 94, 5 percent from inside 40 yards during career,  Consistent trajectory and end-over-end balls",W
150,RB,"Heavy workload with big production in 2019,  Calm in the face of early penetration,  Lateral change of direction is sudden with wide first stride,  Will press zone carries deep before cutting it back,  Simultaneously reads blocker and defensive movements",NW
150,RB," Fluid field vision allowing for sudden alterations of run track,  Keeps feet close to the ground for improved balance,  Pads stay square to pinball off angle tackles,  Crisp footwork allows him to effectively stack moves,  Seamless cuts with lack of wasted motion",NW
150,RB," Gets blitz pickup squared and rarely cheats the effort,  Only one season of starting experience under his belt,  Magnet for extremely heavy contact,  Gets wiped out as interior runner,  Allows feet to widen from under his pads",NW
150,RB,""" Creativity diminishes once hes up to second and third levels"", "" Is elusive but doesnt bring much force to his carries"",  One-speed runner with very average burst,  Might not have the gas to outrun defenses to the corner,  Hesitant committing to cutback lanes at times",NW
151,G,"Play experience at both tackle spots and at guard,  Broad waist and thick chest,  Able to match size on size in a phone booth,  Size creates natural movement as down blocker,  Has some knock-back pop at impact",NW
151,G," Strong upper body shows up when his punch lands,  Big body is hard to maneuver around,  Impressive redirect power to press and collapse edge rusher,  More mauler than controlled blocker,  Slippery hands slide off his target",NW
151,G,""" Doesnt spend enough time connected to his blocks"",  Lumbering lateral movement prohibits cut-off blocks,  Too stiff-legged when blocking on the move,  Unable to find proper range in pass sets as tackle,  Inability to get feet set properly leads to inconsistent anchor",NW
152,SAF,"Much-improved open-field tackling in 2020,  Breaks down in space and gets tackle-ready,  Mirrors sudden lateral cuts and springs into the tackle,  Aggressive hitter and wrap-up tackler,  Possesses straight-line speed to range over the top",NW
152,SAF," Sudden and explosive leaper at high point,  Uses length to help make plays on the football,  Traits to be targeted as a quality special teams contributor,  Long, but leggy in space,  Stalls in plant-and-drive phase to attack throws in front of him",NW
152,SAF," Short-area movement is labored,  Unable to flip hips and run with smoothness,  Sees field through a straw and falls prey to misdirection,  Not a natural deep safety, allowing receivers behind him,  Ball-tracking appears below average",NW
152,SAF," Questionable angles to the ball,  Needs better downhill urgency to limit open-field options for runners,  Aggressive hitter and wrap-up tackler,  Breaks down in space and gets tackle-ready,  Ball-tracking appears below average",NW
153,LB,"Good patience in diagnosing run play development,  Rarely makes ill-advised charges into traffic,  Scrapes with pads squared to the action,  Reads and anticipates cut-back lanes from second level,  Able to sidestep blocks and work back to the ball-carrier",NW
153,LB," Productive tackler in all four seasons,  Capable blitzer with instinctive angles of pursuit,  Lacks NFL size for the position, "" Can be smothered by big bodies if hes not careful"",  Below-average play strength and downhill aggression",NW
153,LB," Sits and waits on lead blocks rather than proactively attacking,  Fires low on the legs and has too many missed tackles,  Inconsistent playing off the block,  Loses track of his coverage duties from man and zone,  Productive tackler in all four seasons",NW
